,source,target,association
3959,162,118,"['Gryffindor', ""Dumbledore's Army""]"
3960,162,123,"[""Dumbledore's Army""]"
3961,162,132,['Gryffindor']
3962,162,134,"['Gryffindor', ""Dumbledore's Army""]"
3963,162,139,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
3964,162,143,"[""Dumbledore's Army""]"
3965,162,146,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
3966,162,151,"[""Dumbledore's Army""]"
3967,162,152,"['Gryffindor', ""Dumbledore's Army""]"
3968,162,155,['Gryffindor']
3969,162,169,"['Gryffindor', ""Dumbledore's Army""]"
3970,162,172,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
3971,162,173,['Gryffindor']
3972,162,175,"['Gryffindor', ""Dumbledore's Army""]"
3973,163,23,['Hufflepuff']
3974,163,33,['Hufflepuff']
3975,163,36,['Hufflepuff']
3976,163,67,['Hufflepuff']
3977,163,68,['Hufflepuff']
3978,163,91,['Hufflepuff']
3979,163,97,['Hufflepuff']
3980,163,112,['Hufflepuff']
3981,163,116,['Hufflepuff']
3982,163,138,['Hufflepuff']
3983,163,165,['Hufflepuff']
3984,164,4,['Slytherin']
3985,164,6,['Slytherin']
3986,164,14,['Slytherin']
3987,164,15,['Slytherin']
3988,164,47,['Slytherin']
3989,164,48,['Slytherin']
3990,164,58,['Slytherin']
3991,164,61,['Slytherin']
3992,164,74,['Slytherin']
3993,164,88,['Slytherin']
3994,164,95,['Slytherin']
3995,164,96,['Slytherin']
3996,164,98,['Slytherin']
3997,164,111,['Slytherin']
3998,164,119,['Slytherin']
3999,164,140,['Slytherin']
4000,164,144,['Slytherin']
4001,164,150,['Slytherin']
4002,164,167,['Slytherin']
4003,165,1,['British Ministry of Magic']
4004,165,5,['Order of the Phoenix']
4005,165,9,['Order of the Phoenix']
4006,165,12,['British Ministry of Magic']
4007,165,20,['British Ministry of Magic']
4008,165,21,"['Order of the Phoenix', 'Advance Guard']"
4009,165,22,['British Ministry of Magic']
4010,165,23,['Hufflepuff']
4011,165,24,['Order of the Phoenix']
4012,165,25,"['British Ministry of Magic', 'Order of the Phoenix', 'Advance Guard']"
4013,165,27,['Order of the Phoenix']
4014,165,33,['Hufflepuff']
4015,165,34,['Order of the Phoenix']
4016,165,36,['Hufflepuff']
4017,165,40,['Order of the Phoenix']
4018,165,43,['British Ministry of Magic']
4019,165,55,['Order of the Phoenix']
4020,165,56,['Order of the Phoenix']
4021,165,64,"['British Ministry of Magic', 'Order of the Phoenix']"
4022,165,65,['Order of the Phoenix']
4023,165,66,"['Order of the Phoenix', 'Advance Guard']"
4024,165,67,['Hufflepuff']
4025,165,68,['Hufflepuff']
4026,165,73,"['British Ministry of Magic', 'Order of the Phoenix', 'Advance Guard']"
4027,165,75,['British Ministry of Magic']
4028,165,83,"['Order of the Phoenix', 'Advance Guard']"
4029,165,84,"['British Ministry of Magic', 'Order of the Phoenix']"
4030,165,85,['Order of the Phoenix']
4031,165,91,"['British Ministry of Magic', 'Hufflepuff']"
4032,165,92,['British Ministry of Magic']
4033,165,93,"['British Ministry of Magic', 'Order of the Phoenix', 'Advance Guard']"
4034,165,97,['Hufflepuff']
4035,165,98,['Order of the Phoenix']
4036,165,99,['British Ministry of Magic']
4037,165,103,"['British Ministry of Magic', 'Order of the Phoenix']"
4038,165,104,['Order of the Phoenix']
4039,165,105,['Order of the Phoenix']
4040,165,106,['Order of the Phoenix']
4041,165,107,['British Ministry of Magic']
4042,165,108,"['British Ministry of Magic', 'Order of the Phoenix']"
4043,165,109,['Order of the Phoenix']
4044,165,112,['Hufflepuff']
4045,165,116,['Hufflepuff']
4046,165,125,['Order of the Phoenix']
4047,165,131,['British Ministry of Magic']
4048,165,133,['Order of the Phoenix']
4049,165,134,"['British Ministry of Magic', 'Order of the Phoenix']"
4050,165,138,['Hufflepuff']
4051,165,142,['Order of the Phoenix']
4052,165,143,['Order of the Phoenix']
4053,165,145,['Order of the Phoenix']
4054,165,146,['Order of the Phoenix']
4055,165,155,['Order of the Phoenix']
4056,165,163,['Hufflepuff']
4057,165,168,"['Order of the Phoenix', 'Advance Guard']"
4058,165,172,['Order of the Phoenix']
4059,165,173,['Order of the Phoenix']
4060,165,175,"['British Ministry of Magic', 'Order of the Phoenix']"
4061,166,7,['Ravenclaw']
4062,166,13,['Ravenclaw']
4063,166,41,['Ravenclaw']
4064,166,46,['Ravenclaw']
4065,166,62,['Ravenclaw']
4066,166,65,['Ravenclaw']
4067,166,77,['Ravenclaw']
4068,166,86,['Ravenclaw']
4069,166,123,['Ravenclaw']
4070,166,124,['Ravenclaw']
4071,166,131,['Ravenclaw']
4072,166,143,['Ravenclaw']
4073,166,151,['Ravenclaw']
4074,166,156,['Ravenclaw']
4075,166,157,['Ravenclaw']
4076,166,171,['Ravenclaw']
4077,167,4,['Slytherin']
4078,167,6,['Slytherin']
4079,167,14,['Slytherin']
4080,167,15,['Slytherin']
4081,167,47,['Slytherin']
4082,167,48,['Slytherin']
4083,167,58,['Slytherin']
4084,167,61,['Slytherin']
4085,167,74,['Slytherin']
4086,167,88,['Slytherin']
4087,167,95,['Slytherin']
4088,167,96,['Slytherin']
4089,167,98,['Slytherin']
4090,167,111,['Slytherin']
4091,167,119,['Slytherin']
4092,167,140,['Slytherin']
4093,167,144,['Slytherin']
4094,167,150,['Slytherin']
4095,167,164,['Slytherin']
4096,168,5,['Order of the Phoenix']
4097,168,9,['Order of the Phoenix']
4098,168,21,"['Order of the Phoenix', 'Advance Guard']"
4099,168,24,['Order of the Phoenix']
4100,168,25,"['Order of the Phoenix', 'Advance Guard']"
4101,168,27,['Order of the Phoenix']
4102,168,34,['Order of the Phoenix']
4103,168,40,['Order of the Phoenix']
4104,168,55,['Order of the Phoenix']
4105,168,56,['Order of the Phoenix']
4106,168,64,['Order of the Phoenix']
4107,168,65,['Order of the Phoenix']
4108,168,66,"['Order of the Phoenix', 'Advance Guard']"
4109,168,73,"['Order of the Phoenix', 'Advance Guard']"
4110,168,83,"['Order of the Phoenix', 'Advance Guard']"
4111,168,84,['Order of the Phoenix']
4112,168,85,['Order of the Phoenix']
4113,168,93,"['Order of the Phoenix', 'Advance Guard']"
4114,168,98,['Order of the Phoenix']
4115,168,103,['Order of the Phoenix']
4116,168,104,['Order of the Phoenix']
4117,168,105,['Order of the Phoenix']
4118,168,106,['Order of the Phoenix']
4119,168,108,['Order of the Phoenix']
4120,168,109,['Order of the Phoenix']
4121,168,125,['Order of the Phoenix']
4122,168,133,['Order of the Phoenix']
4123,168,134,['Order of the Phoenix']
4124,168,142,['Order of the Phoenix']
4125,168,143,['Order of the Phoenix']
4126,168,145,['Order of the Phoenix']
4127,168,146,['Order of the Phoenix']
4128,168,155,['Order of the Phoenix']
4129,168,165,"['Order of the Phoenix', 'Advance Guard']"
4130,168,172,['Order of the Phoenix']
4131,168,173,['Order of the Phoenix']
4132,168,175,['Order of the Phoenix']
4133,169,5,['Gryffindor']
4134,169,7,"[""Dumbledore's Army""]"
4135,169,9,"[""Dumbledore's Army""]"
4136,169,10,['Gryffindor']
4137,169,13,"[""Dumbledore's Army""]"
4138,169,16,"['Gryffindor', ""Dumbledore's Army""]"
4139,169,24,"[""Dumbledore's Army""]"
4140,169,36,"[""Dumbledore's Army""]"
4141,169,37,"['Gryffindor', ""Dumbledore's Army""]"
4142,169,46,"[""Dumbledore's Army""]"
4143,169,54,['Gryffindor']
4144,169,55,['Gryffindor']
4145,169,56,"['Gryffindor', ""Dumbledore's Army""]"
4146,169,63,['Gryffindor']
4147,169,64,"['Gryffindor', ""Dumbledore's Army""]"
4148,169,66,['Gryffindor']
4149,169,68,"[""Dumbledore's Army""]"
4150,169,71,"['Gryffindor', ""Dumbledore's Army""]"
4151,169,72,['Gryffindor']
4152,169,79,['Gryffindor']
4153,169,84,"['Gryffindor', ""Dumbledore's Army""]"
4154,169,85,['Gryffindor']
4155,169,100,"['Gryffindor', ""Dumbledore's Army""]"
4156,169,103,['Gryffindor']
4157,169,104,['Gryffindor']
4158,169,105,"['Gryffindor', ""Dumbledore's Army""]"
4159,169,106,"['Gryffindor', ""Dumbledore's Army""]"
4160,169,107,['Gryffindor']
4161,169,108,"['Gryffindor', ""Dumbledore's Army""]"
4162,169,109,['Gryffindor']
4163,169,110,['Gryffindor']
4164,169,112,"[""Dumbledore's Army""]"
4165,169,114,"['Gryffindor', ""Dumbledore's Army""]"
4166,169,116,"[""Dumbledore's Army""]"
4167,169,118,"['Gryffindor', ""Dumbledore's Army""]"
4168,169,123,"[""Dumbledore's Army""]"
4169,169,132,['Gryffindor']
4170,169,134,"['Gryffindor', ""Dumbledore's Army""]"
4171,169,139,"['Gryffindor', ""Dumbledore's Army""]"
4172,169,143,"[""Dumbledore's Army""]"
4173,169,146,"['Gryffindor', ""Dumbledore's Army""]"
4174,169,151,"[""Dumbledore's Army""]"
4175,169,152,"['Gryffindor', ""Dumbledore's Army""]"
4176,169,155,['Gryffindor']
4177,169,162,"['Gryffindor', ""Dumbledore's Army""]"
4178,169,172,"['Gryffindor', ""Dumbledore's Army""]"
4179,169,173,['Gryffindor']
4180,169,175,"['Gryffindor', ""Dumbledore's Army""]"
4181,171,7,['Ravenclaw']
4182,171,13,['Ravenclaw']
4183,171,16,['Harry Potter']
4184,171,21,['Harry Potter']
4185,171,24,['Harry Potter']
4186,171,34,['Harry Potter']
4187,171,40,['Harry Potter']
4188,171,41,['Ravenclaw']
4189,171,46,['Ravenclaw']
4190,171,55,['Harry Potter']
4191,171,62,['Ravenclaw']
4192,171,64,['Harry Potter']
4193,171,65,"['Ravenclaw', 'Harry Potter']"
4194,171,77,"['Ravenclaw', 'Harry Potter']"
4195,171,86,['Ravenclaw']
4196,171,98,['Harry Potter']
4197,171,123,['Ravenclaw']
4198,171,124,['Ravenclaw']
4199,171,125,['Harry Potter']
4200,171,131,['Ravenclaw']
4201,171,143,['Ravenclaw']
4202,171,151,['Ravenclaw']
4203,171,156,['Ravenclaw']
4204,171,157,['Ravenclaw']
4205,171,166,['Ravenclaw']
4206,171,175,['Harry Potter']
4207,172,5,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
4208,172,7,"[""Dumbledore's Army""]"
4209,172,9,"['Order of the Phoenix', ""Dumbledore's Army""]"
4210,172,10,['Gryffindor']
4211,172,13,"[""Dumbledore's Army""]"
4212,172,16,"['Gryffindor', ""Dumbledore's Army""]"
4213,172,17,['Slug Club']
4214,172,21,['Order of the Phoenix']
4215,172,24,"['Order of the Phoenix', ""Dumbledore's Army""]"
4216,172,25,['Order of the Phoenix']
4217,172,27,['Order of the Phoenix']
4218,172,34,['Order of the Phoenix']
4219,172,36,"[""Dumbledore's Army""]"
4220,172,37,"['Gryffindor', ""Dumbledore's Army""]"
4221,172,40,['Order of the Phoenix']
4222,172,46,"[""Dumbledore's Army""]"
4223,172,54,['Gryffindor']
4224,172,55,"['Gryffindor', 'Order of the Phoenix']"
4225,172,56,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4226,172,63,['Gryffindor']
4227,172,64,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4228,172,65,['Order of the Phoenix']
4229,172,66,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
4230,172,67,"['Potter family', 'Weasley family']"
4231,172,68,"[""Dumbledore's Army""]"
4232,172,71,"['Gryffindor', ""Dumbledore's Army"", 'Slug Club', 'Gryffindor Quidditch team']"
4233,172,72,['Gryffindor']
4234,172,73,['Order of the Phoenix']
4235,172,79,['Gryffindor']
4236,172,83,['Order of the Phoenix']
4237,172,84,"['Potter family', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Slug Club', 'Weasley family', 'Gryffindor Quidditch team']"
4238,172,85,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
4239,172,88,['Slug Club']
4240,172,93,['Order of the Phoenix']
4241,172,95,['Slug Club']
4242,172,98,['Order of the Phoenix']
4243,172,100,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
4244,172,103,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4245,172,104,"['Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Gryffindor Quidditch team', 'Prewett family']"
4246,172,105,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Weasley family', 'Gryffindor Quidditch team', 'Prewett family']"
4247,172,106,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Weasley family', 'Gryffindor Quidditch team', 'Prewett family']"
4248,172,107,"['Gryffindor', 'Weasley family', 'Prewett family']"
4249,172,108,"['Potter family', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Weasley family', 'Gryffindor Quidditch team', 'Prewett family']"
4250,172,109,"['Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4251,172,110,"['Gryffindor', 'Gryffindor Quidditch team']"
4252,172,111,['Slug Club']
4253,172,112,"[""Dumbledore's Army""]"
4254,172,113,['Potter family']
4255,172,114,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
4256,172,116,"[""Dumbledore's Army""]"
4257,172,118,"['Gryffindor', ""Dumbledore's Army""]"
4258,172,123,"[""Dumbledore's Army""]"
4259,172,125,"['Order of the Phoenix', 'Weasley family']"
4260,172,132,['Gryffindor']
4261,172,133,['Order of the Phoenix']
4262,172,134,"['Potter family', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Slug Club', 'Weasley family']"
4263,172,139,"['Gryffindor', ""Dumbledore's Army"", 'Weasley family', 'Gryffindor Quidditch team']"
4264,172,142,['Order of the Phoenix']
4265,172,143,"['Order of the Phoenix', ""Dumbledore's Army""]"
4266,172,145,['Order of the Phoenix']
4267,172,146,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
4268,172,151,"[""Dumbledore's Army""]"
4269,172,152,"['Gryffindor', ""Dumbledore's Army""]"
4270,172,155,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Slug Club']"
4271,172,162,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
4272,172,165,['Order of the Phoenix']
4273,172,168,['Order of the Phoenix']
4274,172,169,"['Gryffindor', ""Dumbledore's Army""]"
4275,172,173,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4276,172,175,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4277,173,5,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
4278,173,9,['Order of the Phoenix']
4279,173,10,['Gryffindor']
4280,173,16,['Gryffindor']
4281,173,21,['Order of the Phoenix']
4282,173,24,['Order of the Phoenix']
4283,173,25,['Order of the Phoenix']
4284,173,27,['Order of the Phoenix']
4285,173,34,['Order of the Phoenix']
4286,173,37,['Gryffindor']
4287,173,40,['Order of the Phoenix']
4288,173,54,['Gryffindor']
4289,173,55,"['Gryffindor', 'Order of the Phoenix']"
4290,173,56,"['Gryffindor', 'Order of the Phoenix']"
4291,173,63,['Gryffindor']
4292,173,64,"['Gryffindor', 'Order of the Phoenix']"
4293,173,65,['Order of the Phoenix']
4294,173,66,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
4295,173,67,"['Potter family', 'Weasley family']"
4296,173,71,['Gryffindor']
4297,173,72,['Gryffindor']
4298,173,73,['Order of the Phoenix']
4299,173,79,['Gryffindor']
4300,173,83,['Order of the Phoenix']
4301,173,84,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Weasley family']"
4302,173,85,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
4303,173,93,['Order of the Phoenix']
4304,173,98,['Order of the Phoenix']
4305,173,100,['Gryffindor']
4306,173,103,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4307,173,104,"['Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4308,173,105,"['Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4309,173,106,"['Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4310,173,107,"['Gryffindor', 'Weasley family', 'Prewett family']"
4311,173,108,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4312,173,109,"['Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4313,173,110,['Gryffindor']
4314,173,113,['Potter family']
4315,173,114,['Gryffindor']
4316,173,118,['Gryffindor']
4317,173,125,"['Order of the Phoenix', 'Weasley family']"
4318,173,132,['Gryffindor']
4319,173,133,['Order of the Phoenix']
4320,173,134,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Weasley family']"
4321,173,139,"['Gryffindor', 'Weasley family']"
4322,173,142,['Order of the Phoenix']
4323,173,143,['Order of the Phoenix']
4324,173,145,['Order of the Phoenix']
4325,173,146,"['Gryffindor', 'Order of the Phoenix']"
4326,173,152,['Gryffindor']
4327,173,155,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
4328,173,162,['Gryffindor']
4329,173,165,['Order of the Phoenix']
4330,173,168,['Order of the Phoenix']
4331,173,169,['Gryffindor']
4332,173,172,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Prewett family']"
4333,173,175,"['Gryffindor', 'Order of the Phoenix']"
4334,175,1,['British Ministry of Magic']
4335,175,5,"['Gryffindor', 'Order of the Phoenix']"
4336,175,7,"[""Dumbledore's Army""]"
4337,175,9,"['Order of the Phoenix', ""Dumbledore's Army""]"
4338,175,10,['Gryffindor']
4339,175,12,['British Ministry of Magic']
4340,175,13,"[""Dumbledore's Army""]"
4341,175,16,"['Gryffindor', ""Dumbledore's Army"", 'Harry Potter']"
4342,175,20,['British Ministry of Magic']
4343,175,21,"['Order of the Phoenix', 'Harry Potter']"
4344,175,22,['British Ministry of Magic']
4345,175,24,"['Order of the Phoenix', ""Dumbledore's Army"", 'Harry Potter']"
4346,175,25,"['British Ministry of Magic', 'Order of the Phoenix']"
4347,175,27,['Order of the Phoenix']
4348,175,34,"['Order of the Phoenix', 'Harry Potter']"
4349,175,36,"[""Dumbledore's Army""]"
4350,175,37,"['Gryffindor', ""Dumbledore's Army""]"
4351,175,40,"['Order of the Phoenix', 'Harry Potter']"
4352,175,43,['British Ministry of Magic']
4353,175,46,"[""Dumbledore's Army""]"
4354,175,54,['Gryffindor']
4355,175,55,"['Gryffindor', 'Order of the Phoenix', 'Harry Potter']"
4356,175,56,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4357,175,63,['Gryffindor']
4358,175,64,"['British Ministry of Magic', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Harry Potter']"
4359,175,65,"['Order of the Phoenix', 'Harry Potter']"
4360,175,66,"['Gryffindor', 'Order of the Phoenix']"
4361,175,68,"[""Dumbledore's Army""]"
4362,175,71,"['Gryffindor', ""Dumbledore's Army""]"
4363,175,72,['Gryffindor']
4364,175,73,"['British Ministry of Magic', 'Order of the Phoenix']"
4365,175,75,['British Ministry of Magic']
4366,175,77,['Harry Potter']
4367,175,79,['Gryffindor']
4368,175,83,['Order of the Phoenix']
4369,175,84,"['British Ministry of Magic', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4370,175,85,"['Gryffindor', 'Order of the Phoenix']"
4371,175,91,['British Ministry of Magic']
4372,175,92,['British Ministry of Magic']
4373,175,93,"['British Ministry of Magic', 'Order of the Phoenix']"
4374,175,98,"['Order of the Phoenix', 'Harry Potter']"
4375,175,99,['British Ministry of Magic']
4376,175,100,"['Gryffindor', ""Dumbledore's Army""]"
4377,175,103,"['British Ministry of Magic', 'Gryffindor', 'Order of the Phoenix']"
4378,175,104,"['Gryffindor', 'Order of the Phoenix']"
4379,175,105,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4380,175,106,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4381,175,107,"['British Ministry of Magic', 'Gryffindor']"
4382,175,108,"['British Ministry of Magic', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4383,175,109,"['Gryffindor', 'Order of the Phoenix']"
4384,175,110,['Gryffindor']
4385,175,112,"[""Dumbledore's Army""]"
4386,175,114,"['Gryffindor', ""Dumbledore's Army""]"
4387,175,116,"[""Dumbledore's Army""]"
4388,175,118,"['Gryffindor', ""Dumbledore's Army""]"
4389,175,123,"[""Dumbledore's Army""]"
4390,175,125,"['Order of the Phoenix', 'Harry Potter']"
4391,175,131,['British Ministry of Magic']
4392,175,132,['Gryffindor']
4393,175,133,['Order of the Phoenix']
4394,175,134,"['British Ministry of Magic', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4395,175,139,"['Gryffindor', ""Dumbledore's Army""]"
4396,175,142,['Order of the Phoenix']
4397,175,143,"['Order of the Phoenix', ""Dumbledore's Army""]"
4398,175,145,['Order of the Phoenix']
4399,175,146,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
4400,175,151,"[""Dumbledore's Army""]"
4401,175,152,"['Gryffindor', ""Dumbledore's Army""]"
4402,175,155,"['Gryffindor', 'Order of the Phoenix']"
4403,175,162,"['Gryffindor', ""Dumbledore's Army""]"
4404,175,165,"['British Ministry of Magic', 'Order of the Phoenix']"
4405,175,168,['Order of the Phoenix']
4406,175,169,"['Gryffindor', ""Dumbledore's Army""]"
4407,175,171,['Harry Potter']
4408,175,172,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
